"letra","CAUSA","A","NombreAfec","LSex","LInf","LSup","Triv","errad","Nin","Ninmtobs","No_CBD","No_Aph","FETAL","capitulo","Lista1","Grupo1","Lista5","ACTUALIZAC","year_modif","prinmorta","prinmorbi","lm_morbi","lm_morta","lgbd165","lOMSBeck","lgbd190","NotDiaria","NotSemanal","SistemaEspecial","birmm","poco_util","epi_morta","epi_morta_m5","Causes","CATEGORIA","CATCOD","NV0","NV1"
"K","K279","F","Úlcera péptica, de sitio no especificado, no especificada como aguda ni crónica, sin hemorragia ni perforación","F","028D","120A","F","F","F","F","F","F","F","11","079","078","183","F","F","118","118"," 35D"," 35D","117","88","117","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K28","F","Úlcera gastroyeyunal","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999","F","F","F","88",,"F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K280","F","Úlcera gastroyeyunal, aguda con hemorragia","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K281","F","Úlcera gastroyeyunal, aguda con perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K282","F","Úlcera gastroyeyunal, aguda con hemorragia y perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K283","F","Úlcera gastroyeyunal, aguda sin hemorragia ni perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K284","F","Úlcera gastroyeyunal, crónica o no especificada, con hemorragia","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K285","F","Úlcera gastroyeyunal, crónica o no especificada, con perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","T","ULCER","15","3","5"
"K","K286","F","Úlcera gastroyeyunal, crónica o no especificada, con hemorragia y perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K287","F","Úlcera gastroyeyunal, crónica sin hemorragia ni perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K289","F","Úlcera gastroyeyunal, no especificada como aguda ni crónica, sin hemorragia ni perforación","F","F","F","F","F","F","F","F","F","F","11","081","078","185","F","F","999","999"," 35C"," 35C","120","88","120","F","T","F","F","5","F","F","F","ULCER","15","3","5"
"K","K920","F","Hematemesis","F","028D","120A","F","F","F","F","F","F","F","11","081","078","197","F","F","999","999"," 35Z"," 35Z","120","88","120","F","F","F","F","2","F","F","T","ULCER","15","3","5"
"K","K921","F","Melena","F","028D","120A","F","F","F","F","F","F","F","11","081","078","197","F","F","999","999"," 35Z"," 35Z","120","88","120","F","F","F","F","2","F","F","T","ULCER","15","3","5"
"K","K922","F","Hemorragia gastrointestinal, no especificada","F","028D","120A","F","F","F","F","F","F","F","11","081","078","197","F","F","999","999"," 35Z"," 35Z","120","88","120","F","F","F","F","2","F","F","T","ULCER","15","3","5"
"L","L01","F","Impétigo","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128","F","F","F","88",,"F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L010","F","Impétigo [cualquier sitio anatómico] [cualquier organismo]","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L011","F","Impetiginización de otras dermatosis","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L02","F","Absceso cutáneo, furúnculo y ántrax","F","F","F","T","F","F","F","F","F","F","12","082","082","198","C","2003 MODIFICA TITULO","128","128","F","F","F","88",,"F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L020","F","Absceso cutáneo, furúnculo y ántrax de la cara","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L021","F","Absceso cutáneo, furúnculo y ántrax del cuello","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L022","F","Absceso cutáneo, furúnculo y ántrax del tronco","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L023","F","Absceso cutáneo, furúnculo y ántrax de glúteos","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L024","F","Absceso cutáneo, furúnculo y ántrax de miembro","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L028","F","Absceso cutáneo, furúnculo y ántrax de otros sitios","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L029","F","Absceso cutáneo, furúnculo y ántrax de sitio no especificado","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","F","CELL","18","3","8"
"L","L03","F","Celulitis","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128","F","F","F","88",,"F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L030","F","Celulitis de los dedos de la mano y del pie","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L031","F","Celulitis de otras partes de los miembros","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L032","F","Celulitis de la cara","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L033","F","Celulitis del tronco","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L038","F","Celulitis de otros sitios","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L039","F","Celulitis de sitio no especificado","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","5","F","F","T","CELL","18","3","8"
"L","L04","F","Linfadenitis aguda","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128","F","F","F","88",,"F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L040","F","Linfadenitis aguda de cara, cabeza y cuello","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L041","F","Linfadenitis aguda del tronco","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L042","F","Linfadenitis aguda del miembro superior","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L043","F","Linfadenitis aguda del miembro inferior","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L048","F","Linfadenitis aguda de otros sitios","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L049","F","Linfadenitis aguda de sitio no especificado","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L08","F","Otras infecciones locales de la piel y del tejido subcutáneo","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128","F","F","F","88",,"F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L080","F","Pioderma","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L081","F","Eritrasma","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L088","F","Otras infecciones locales especificadas de la piel y del tejido subcutáneo","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"L","L089","F","Infección local de la piel y del tejido subcutáneo, no especificada","F","F","F","T","F","F","F","F","F","F","12","082","082","198","F","F","128","128"," 36A"," 36A","125","88","125","F","F","F","F","1","F","F","F","CELL","18","3","8"
"N","N10X","F","Nefritis tubulointersticial aguda","F","F","F","F","F","F","F","F","F","F","14","085","084","213","F","F","140","140"," 38D"," 38D","122","53","122","F","F","F","F","5","F","F","T","PYELO","16","3","6"
"N","N11","F","Nefritis tubulointersticial crónica","F","028D","120A","F","F","F","F","F","F","F","14","085","084","213","F","F","140","140","F","F","F","53",,"F","F","F","F","5","F","F","F","PYELO","16","3","6"
"N","N12X","F","Nefritis tubulointersticial, no especificada como aguda o crónica","F","F","F","F","F","F","F","F","F","F","14","085","084","213","F","F","140","140"," 38D"," 38D","122","53","122","F","F","F","F","5","F","F","F","PYELO","16","3","6"
"N","N30","F","Cistitis","F","F","F","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143","F","F","F","53",,"F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N300","F","Cistitis aguda","F","F","F","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N301","F","Cistitis intersticial (crónica)","F","028D","120A","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N302","F","Otras cistitis crónicas","F","028D","120A","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N303","F","Trigonitis","F","F","F","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N304","F","Cistitis por irradiación","F","F","F","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N308","F","Otras cistitis","F","F","F","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N309","F","Cistitis, no especificada","F","F","F","F","F","F","F","F","F","F","14","086","084","216","F","F","143","143"," 38H"," 38H","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N34","F","Uretritis y síndrome uretral","F","F","F","F","F","F","F","F","F","F","14","086","084","217","F","F","999","999","F","F","F","53",,"F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N340","F","Absceso uretral","F","F","F","F","F","F","F","F","F","F","14","086","084","217","F","F","999","999"," 38I"," 38I","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N341","F","Uretritis no específica","F","F","F","F","F","F","F","F","F","F","14","086","084","217","F","F","999","999"," 38I"," 38I","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N342","F","Otras uretritis","F","F","F","F","F","F","F","F","F","F","14","086","084","217","F","F","999","999"," 38I"," 38I","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N343","F","Síndrome uretral, no especificado","F","F","F","F","F","F","F","F","F","F","14","086","084","217","F","F","999","999"," 38I"," 38I","124","53","124","F","T","F","F","5","F","F","T","PYELO","16","3","6"
"N","N70","F","Salpingitis y ooforitis","2","F","F","F","F","F","F","F","F","F","14","086","084","224","F","F","149","149","F","F","F","88",,"F","F","F","F","5","F","F","T",,,,
"N","N700","F","Salpingitis y ooforitis aguda","2","F","F","F","F","F","F","F","F","F","14","086","084","224","F","F","149","149"," 41A"," 41A","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N701","F","Salpingitis y ooforitis crónica","2","028D","120A","F","F","F","F","F","F","F","14","086","084","224","F","F","149","149"," 41A"," 41A","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N709","F","Salpingitis y ooforitis, no especificadas","2","010A","120A","F","F","F","F","F","F","F","14","086","084","224","F","F","149","149"," 41A"," 41A","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N71","F","Enfermedad inflamatoria del útero, excepto del cuello uterino","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999","F","F","F","88",,"F","F","F","F","5","F","F","T",,,,
"N","N710","F","Enfermedad inflamatoria aguda del útero","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N711","F","Enfermedad inflamatoria crónica del útero","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N719","F","Enfermedad inflamatoria del útero, no especificada","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N72X","F","Enfermedad inflamatoria del cuello uterino","2","F","F","F","F","F","F","F","F","F","14","086","084","225","F","F","150","150"," 41B"," 41B","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N73","F","Otras enfermedades pélvicas inflamatorias femeninas","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999","F","F","F","88",,"F","F","F","F","5","F","F","T",,,,
"N","N730","F","Parametritis y celulitis pélvica aguda","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N731","F","Parametritis y celulitis pélvica crónica","2","028D","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N732","F","Parametritis y celulitis pélvica no especificada","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N733","F","Peritonitis pélvica aguda, femenina","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N734","F","Peritonitis pélvica crónica, femenina","2","028D","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N735","F","Peritonitis pélvica femenina, no especificada","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N736","F","Adherencias peritoneales pélvicas femeninas","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N738","F","Otras enfermedades inflamatorias pélvicas femeninas","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N739","F","Enfermedad inflamatoria pélvica femenina, no especificada","2","010A","120A","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41D"," 41D","8","88","8","F","F","F","T","5","F","F","T",,,,
"N","N75","F","Enfermedades de la glándula de Bartholin","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999","F","F","F","88",,"F","F","F","F","5","F","F","T",,,,
"N","N750","F","Quiste de la glándula de Bartholin","2","F","F","T","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N751","F","Absceso de la glándula de Bartholin","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N758","F","Otras enfermedades de la glándula de Bartholin","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N759","F","Enfermedad de la glándula de Bartholin, no especificada","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N76","F","Otras afecciones inflamatorias de la vagina y de la vulva","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999","F","F","F","88",,"F","F","F","F","5","F","F","T",,,,
"N","N760","F","Vaginitis aguda","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","T","F","F","5","F","F","T",,,,
"N","N761","F","Vaginitis subaguda y crónica","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N762","F","Vulvitis aguda","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N763","F","Vulvitis subaguda y crónica","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N764","F","Absceso vulvar","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N765","F","Ulceración de la vagina","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N766","F","Ulceración de la vulva","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"N","N768","F","Otras inflamaciones especificadas de la vagina y de la vulva","2","F","F","F","F","F","F","F","F","F","14","086","084","226","F","F","999","999"," 41C"," 41C","8","88","8","F","F","F","F","5","F","F","T",,,,
"O","O23","F","Infección de las vías genitourinarias en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160","F","F","F","54",,"F","F","F","F","5","F","F","F","DPCPD","21","3","11"
"O","O230","F","Infección del riñón en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","T","DPCPD","21","3","11"
"O","O231","F","Infección de la vejiga urinaria en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","T","DPCPD","21","3","11"
"O","O232","F","Infección de la uretra en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","T","DPCPD","21","3","11"
"O","O233","F","Infección de otras partes de las vías urinarias en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","T","DPCPD","21","3","11"
"O","O234","F","Infección no especificada de las vías urinarias en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","T","DPCPD","21","3","11"
"O","O235","F","Infección genital en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","T","DPCPD","21","3","11"
"O","O239","F","Otras Infecciones y las no especificadas de las vías genitourinarias en el embarazo","2","010A","054A","F","F","F","T","F","F","F","15","089","087","242","F","F","157","160"," 43H"," 43H","49","54","49","F","F","F","F","5","F","F","F","DPCPD","21","3","11"
"P","P350","F","Síndrome de rubéola congénita","F","000H","011M","F","F","T","F","F","F","T","16","092","092","250","F","F","163F","163F"," 46G"," 46G","53","55","53","F","T","T","F","5","T","F","F","DPCPD","21","3","11"
